"Save 20%","http://www.anrdoezrs.net/click-3509648-10454924","MJBSAVE20C","Save 20% on all jewelry when you shop at MyJewelryBox.com","1969-12-31","0","108","Jewelry & Watches","0","JewelryWatches","633","My Jewelry Box","MyJewelryBox"
"Save 20%","http://www.anrdoezrs.net/click-3509648-10454924","MJBSAVE20C","Save 20% on all jewelry when you shop at MyJewelryBox.com","1969-12-31","0","109","Fashion Jewelry","108","FashionJewelry","633","My Jewelry Box","MyJewelryBox"
"$100 off","http://click.linksynergy.com/fs-bin/click?id=SvZ/j5gKyvE&offerid=119267.10000015&type=3&subid=0&u1=GE100","GE100","Save $100 on orders over $2000.","1969-12-31","0",NULL,NULL,NULL,NULL,"810","Lumber Liquidators","LumberLiquidators"
"15% off ","http://click.linksynergy.com/fs-bin/click?id=SvZ/j5gKyvE&offerid=294536.7&type=3&subid=0&u1=LS15OFF","LS15OFF","Take 15% off purchases at LifeStride.com.","1969-12-31","0",NULL,NULL,NULL,NULL,"613","Life Stride","LifeStride"
"7.5% off Flights","http://marketing.spirit.com/traveldeals/air.php?s=1256&mw=1","7.5OFF","Save 7.5% on select flights.","1969-12-31","0",NULL,NULL,NULL,NULL,"3575","Spirit Vacations","SpiritVacations"
"15% off","http://Tommy-Hilfiger.evyy.net/c/11955/6316/219","GPCMAY15","Save 15% off at Tommy.com with this Tommy Hilfiger promo code.","1969-12-31","0",NULL,NULL,NULL,NULL,"4032","Tommy Hilfiger","TommyHilfiger"
"Beads Jewelry for $4.99","http://www.dpbolvw.net/i8115shqnhp48A5EB9D4658E5DB8?sid=cj499","CJ499","Get beads jewelry for only $4.99","1969-12-31","0",NULL,NULL,NULL,NULL,"1501","Pugster","Pugster"
"Italian Chamrs for $3.99","http://www.dpbolvw.net/i8115shqnhp48A5EB9D4658E5DB8?sid=cj399","CJ399","Italian charms are only $3.99 at Pugster.","1969-12-31","0",NULL,NULL,NULL,NULL,"1501","Pugster","Pugster"
"$10 off","http://www.sanfranciscomusicbox.com/","signup10","Get $10 off your order.","1969-12-31","0",NULL,NULL,NULL,NULL,"676","San Francisco Music Box Company","SanFranciscoMusicBoxCompany"
"Up to 2 Free Nights","http://www.dpbolvw.net/click-3509648-10362958?sid=2freenights",,"Get up to 2 free nights and save up to 65% when you book your vacation at Sandals Whithouse in Jamaica.","1969-12-31","0",NULL,NULL,NULL,NULL,"1544","Sandals Resort","SandalsResort"
"Up to 65% off","http://www.kqzyfj.com/click-3509648-10689325?sid=65%off",,"Save up to 65% off at many of the Sandals Resorts.","1969-12-31","0",NULL,NULL,NULL,NULL,"1544","Sandals Resort","SandalsResort"
"$5 off","http://santasuits.com/","CJ5","Get $5 off purchases over $35 at SantaSuits.com.","1969-12-31","0","58","Costumes","56","Costumes","2980","SantaSuits.com","SantaSuits-com"
"15% off","http://santasuits.com/","AFTERXMAS","Save 15% on purchases over $50.","1969-12-31","0",NULL,NULL,NULL,NULL,"2980","SantaSuits.com","SantaSuits-com"
"10% off","http://santasuits.com/","CJ1","Save 10% on orders over $75 at SantaSuits.com.","1969-12-31","0",NULL,NULL,NULL,NULL,"2980","SantaSuits.com","SantaSuits-com"
"10% off","http://www.scandigital.com/","FindSavings","Save 10% on purchases at ScanDigital.com.","1969-12-31","0",NULL,NULL,NULL,NULL,"1546","ScanDigital","ScanDigital"
"10% off","http://www.scandigital.com/","exclusive10","Save 10% on your order.","1969-12-31","0",NULL,NULL,NULL,NULL,"1546","ScanDigital","ScanDigital"
"10% off Services","http://www.scandigital.com/","BARGAINEZ10","Get 10% off all services.","1969-12-31","0",NULL,NULL,NULL,NULL,"1546","ScanDigital","ScanDigital"
"25% off","http://www.kqzyfj.com/click-3509648-10662742?sid=jj25fit","JJ25FIT","Get 25% off your order.","1969-12-31","0",NULL,NULL,NULL,NULL,"685","Skechers","Skechers"
"15% off","http://fave.co/1b0TEr6","RMNSAVE15","Get 15% off and free shipping.","1969-12-31","0",NULL,NULL,NULL,NULL,"2329","ShoeMall","ShoeMall"
"Free Shipping","http://www.jdoqocy.com/click-3509648-11313514?sid=freeshipping",,"Get free shipping on your order.","1969-12-31","0",NULL,NULL,NULL,NULL,"2615","Taylor Made Golf","TaylorMadeGolfGear"
"10% off","http://click.linksynergy.com/fs-bin/click?id=SvZ/j5gKyvE&offerid=293583.11&type=3&subid=0&u1=lb10offh","LB10OFFH","Get 10% off all orders over $100.","1969-12-31","0",NULL,NULL,NULL,NULL,"3713","Linens Bargains","LinensBargains"
"15% off","http://www.upandriding.com/","ALOHA15","Get 15% off your order.","1969-12-31","0",NULL,NULL,NULL,NULL,"1737","Up & Riding","UpRiding"
"10% off","http://www.dpbolvw.net/f366ar-xrzEIKFOLJNEGFJGJKMF?sid=","simplybest","Save 10% on your order.","1969-12-31","0","86","Beauty","0","Beauty","869","Beauty Bridge","BeautyBridge"
"10% off","http://www.dpbolvw.net/f366ar-xrzEIKFOLJNEGFJGJKMF?sid=","simplybest","Save 10% on your order.","1969-12-31","0","87","Fragrances","86","Fragrances","869","Beauty Bridge","BeautyBridge"
"10% off","http://www.dpbolvw.net/f366ar-xrzEIKFOLJNEGFJGJKMF?sid=","simplybest","Save 10% on your order.","1969-12-31","0","88","Hair Care","86","HairCare","869","Beauty Bridge","BeautyBridge"
"10% off","http://www.dpbolvw.net/f366ar-xrzEIKFOLJNEGFJGJKMF?sid=","simplybest","Save 10% on your order.","1969-12-31","0","89","Make Up","86","makeup","869","Beauty Bridge","BeautyBridge"
"10% off","http://www.dpbolvw.net/f366ar-xrzEIKFOLJNEGFJGJKMF?sid=","simplybest","Save 10% on your order.","1969-12-31","0","90","Skin Care","86","SkinCare","869","Beauty Bridge","BeautyBridge"
"10% off","http://www.dpbolvw.net/f366ar-xrzEIKFOLJNEGFJGJKMF?sid=SAVINGS","SAVINGS","Get 10% off orders over $100 and get free shipping.","1969-12-31","0",NULL,NULL,NULL,NULL,"869","Beauty Bridge","BeautyBridge"
"6% off","http://www.kqzyfj.com/click-3509648-10893031?sid=cwinner","cwinner","Save 6% on all purchases.","1969-12-31","0",NULL,NULL,NULL,NULL,"1550","ScentedMonkey","ScentedMonkey"
"6% off Hair Care","http://www.kqzyfj.com/click-3509648-10893031?sid=cjhair6off","cjhair6off","Save 6% on haircare items.","1969-12-31","0",NULL,NULL,NULL,NULL,"1550","ScentedMonkey","ScentedMonkey"
"5% off","http://www.kqzyfj.com/click-3509648-10893031?sid=monkey5","monkey5","Save 5% on all purchases at ScentedMonkey.com.","1969-12-31","0","86","Beauty","0","Beauty","1550","ScentedMonkey","ScentedMonkey"
"5% off","http://www.kqzyfj.com/click-3509648-10893031?sid=monkey5","monkey5","Save 5% on all purchases at ScentedMonkey.com.","1969-12-31","0","87","Fragrances","86","Fragrances","1550","ScentedMonkey","ScentedMonkey"
"20% off","https://www.box.com/","SPRINGFEVER","Get 20% off.","1969-12-31","0",NULL,NULL,NULL,NULL,"3680","Box.com","Box-net"
"15% off","http://click.linksynergy.com/fs-bin/click?id=SvZ/j5gKyvE&offerid=131870.10000118&type=3&subid=0&u1=88039","88039","Save 15% on purchases over $75.","1969-12-31","0",NULL,NULL,NULL,NULL,"289","Hanes","Hanes"
"30% off","http://www.anrdoezrs.net/click-3509648-10695736?sid=wwac8","WWAC8","Save 30% on orders over $39","1969-12-31","0","26","Women","0","Women","28","Bedford Fair","BedfordFair"
"30% off","http://www.anrdoezrs.net/click-3509648-10695736?sid=wwac8","WWAC8","Save 30% on orders over $39","1969-12-31","0","27","Clothing","26","Clothing","28","Bedford Fair","BedfordFair"
"30% off","http://www.anrdoezrs.net/click-3509648-10695736?sid=wwac8","WWAC8","Save 30% on orders over $39","1969-12-31","0","31","Intimates","26","Intimates","28","Bedford Fair","BedfordFair"
"30% off","http://www.anrdoezrs.net/click-3509648-10695736?sid=wwac8","WWAC8","Save 30% on orders over $39","1969-12-31","0","35","Shoes","26","Shoes","28","Bedford Fair","BedfordFair"
"10% off","http://www.pjtra.com/t/Sj9KSkpCP0VHQ0tEP0pDSkNK?sid=Valentine10","Valentine10","Save 10% on your order and get free shipping on orders over $100.","1969-12-31","0",NULL,NULL,NULL,NULL,"2085","Anna's Linens","AnnasLinens"
"10% off","http://www.dpbolvw.net/ss67ox52x4KOQLURPTKMLOURMPT?sid=mdten","MDTEN","Get 10% off and get free UK Delivery.","1969-12-31","0",NULL,NULL,NULL,NULL,"1568","Shoe-Shop","ShoeShop"
"$10-$65 off","http://click.linksynergy.com/fs-bin/click?id=SvZ/j5gKyvE&offerid=182782&type=3&subid=0&u1=BMSM","BMSM","Get $10 off $50, $15 off $75, $25 off $100, $40 off $150, $50 off $200 or $65 off orders over $250.","1969-12-31","0","35","Shoes","26","Shoes","419","Crocs","Crocs"
"$10-$65 off","http://click.linksynergy.com/fs-bin/click?id=SvZ/j5gKyvE&offerid=182782&type=3&subid=0&u1=BMSM","BMSM","Get $10 off $50, $15 off $75, $25 off $100, $40 off $150, $50 off $200 or $65 off orders over $250.","1969-12-31","0","42","Shoes","37","men-Shoes","419","Crocs","Crocs"
"NEW Samsung Galaxy Proclaim","http://www.dpbolvw.net/click-3509648-10715253?sid=proclaim",,"Get the new Samsung Galaxy Proclaim for just $179.99 today. Plus get free shipping.","1969-12-31","0",NULL,NULL,NULL,NULL,"2348","Straight Talk","StraightTalk"
"10% off","http://redirect.viglink.com/?key=2629ea091f62c185fac384857620742c&u=http%3A%2F%2Fwww.bagsbuy.com%2F","BONUS","Save 10% on all purchases.","1969-12-31","0",NULL,NULL,NULL,NULL,"1853","Bagsbuy","Bagsbuy"
"$10 off Serenade Fabric Roman Shades","http://www.pntrac.com/t/Sj9DSUlKP0VHQ0tEP0NJR0dE?sid=3325","3325","Save $10 when you purchase Serenade Fabric Roman Shades at BlindsExpress.com.","2009-10-31","0","97","Home & Garden","0","HomeGarden","529","Blinds Express","BlindsExpress"
"$10 off Serenade Fabric Roman Shades","http://www.pntrac.com/t/Sj9DSUlKP0VHQ0tEP0NJR0dE?sid=3325","3325","Save $10 when you purchase Serenade Fabric Roman Shades at BlindsExpress.com.","2009-10-31","0","99","Bed & Bath","97","BedBath","529","Blinds Express","BlindsExpress"
"$20 off","http://redirect.viglink.com/?key=2629ea091f62c185fac384857620742c&u=http%3A%2F%2Fwww.blinds.com%2F","Winter-3743","Get $20 off orders over $175.","1969-12-31","0",NULL,NULL,NULL,NULL,"34","Blinds.com","Blinds-com"
"$10 off all Comfortex Woodwinds","http://www.pntrac.com/t/Sj9DSUlKP0VHQ0tEP0NJR0dE?sid=147852","147852","Save $10 on all purchases of Comfortex Woodwinds blinds when you shop online at BlindsExpress.com.","2009-10-31","0","97","Home & Garden","0","HomeGarden","529","Blinds Express","BlindsExpress"
"$10 off all Comfortex Woodwinds","http://www.pntrac.com/t/Sj9DSUlKP0VHQ0tEP0NJR0dE?sid=147852","147852","Save $10 on all purchases of Comfortex Woodwinds blinds when you shop online at BlindsExpress.com.","2009-10-31","0","100","Blinds & Curtains","97","BlindsCurtains","529","Blinds Express","BlindsExpress"
"15% off Comfortex Odysee Blinds","http://www.pntrac.com/t/Sj9DSUlKP0VHQ0tEP0NJR0dE?sid=OD10","OD10","Save 15% on all purchases of Comfortex Odysee Blinds at BindsExpress.com.","2009-10-31","0","97","Home & Garden","0","HomeGarden","529","Blinds Express","BlindsExpress"
"15% off Comfortex Odysee Blinds","http://www.pntrac.com/t/Sj9DSUlKP0VHQ0tEP0NJR0dE?sid=OD10","OD10","Save 15% on all purchases of Comfortex Odysee Blinds at BindsExpress.com.","2009-10-31","0","100","Blinds & Curtains","97","BlindsCurtains","529","Blinds Express","BlindsExpress"
"5% off Hunter Douglas Reflections","http://www.pntrac.com/t/Sj9DSUlKP0VHQ0tEP0NJR0dE?sid=1478","1478","Save 5% on all purchases of Hunter Douglas Reflections blinds at BlindsExpress.com.","2009-10-31","0","97","Home & Garden","0","HomeGarden","529","Blinds Express","BlindsExpress"
"5% off Hunter Douglas Reflections","http://www.pntrac.com/t/Sj9DSUlKP0VHQ0tEP0NJR0dE?sid=1478","1478","Save 5% on all purchases of Hunter Douglas Reflections blinds at BlindsExpress.com.","2009-10-31","0","100","Blinds & Curtains","97","BlindsCurtains","529","Blinds Express","BlindsExpress"
"15% Off Designer Woods","http://www.pntrac.com/t/Sj9DSUlKP0VHQ0tEP0NJR0dE?sid=1515","1515","Save 15% on the Blinds Express brand of designer wooden blinds at BlindsExpress.com.","2009-10-31","0","97","Home & Garden","0","HomeGarden","529","Blinds Express","BlindsExpress"
"15% Off Designer Woods","http://www.pntrac.com/t/Sj9DSUlKP0VHQ0tEP0NJR0dE?sid=1515","1515","Save 15% on the Blinds Express brand of designer wooden blinds at BlindsExpress.com.","2009-10-31","0","100","Blinds & Curtains","97","BlindsCurtains","529","Blinds Express","BlindsExpress"
"5% off","http://redirect.viglink.com/?key=2629ea091f62c185fac384857620742c&u=http%3A%2F%2Fwww.blinds.com%2F","rush","Get 5% off your order.","1969-12-31","0","97","Home & Garden","0","HomeGarden","34","Blinds.com","Blinds-com"
"5% off","http://redirect.viglink.com/?key=2629ea091f62c185fac384857620742c&u=http%3A%2F%2Fwww.blinds.com%2F","rush","Get 5% off your order.","1969-12-31","0","100","Blinds & Curtains","97","BlindsCurtains","34","Blinds.com","Blinds-com"
"25% off Levolor Blinds","http://www.pntrac.com/t/Sj9DSUlKP0VHQ0tEP0NJR0dE?sid=2011","2011","Save 25% on all purchases of Levolor Blinds at BlindsExpress.com.","2009-10-31","0","97","Home & Garden","0","HomeGarden","529","Blinds Express","BlindsExpress"
"25% off Levolor Blinds","http://www.pntrac.com/t/Sj9DSUlKP0VHQ0tEP0NJR0dE?sid=2011","2011","Save 25% on all purchases of Levolor Blinds at BlindsExpress.com.","2009-10-31","0","100","Blinds & Curtains","97","BlindsCurtains","529","Blinds Express","BlindsExpress"
"15% off Fabric Roman Blinds","http://www.pntrac.com/t/Sj9DSUlKP0VHQ0tEP0NJR0dE?sid=181818","181818","Save 15% on Blinds Express brand fabric Roman blinds when you shop online at BlindsExpress.com.
&nbsp;","2009-10-31","0","97","Home & Garden","0","HomeGarden","529","Blinds Express","BlindsExpress"
"15% off Fabric Roman Blinds","http://www.pntrac.com/t/Sj9DSUlKP0VHQ0tEP0NJR0dE?sid=181818","181818","Save 15% on Blinds Express brand fabric Roman blinds when you shop online at BlindsExpress.com.
&nbsp;","2009-10-31","0","100","Blinds & Curtains","97","BlindsCurtains","529","Blinds Express","BlindsExpress"
"20% off Comfortex Harmony Cellular Products","http://www.pntrac.com/t/Sj9DSUlKP0VHQ0tEP0NJR0dE?sid=6541","6541","Save 20% on all Comfortex Harmony Cellular blinds when you shop online at BlindsExpress.com.","2009-10-31","0","97","Home & Garden","0","HomeGarden","529","Blinds Express","BlindsExpress"
"20% off Comfortex Harmony Cellular Products","http://www.pntrac.com/t/Sj9DSUlKP0VHQ0tEP0NJR0dE?sid=6541","6541","Save 20% on all Comfortex Harmony Cellular blinds when you shop online at BlindsExpress.com.","2009-10-31","0","100","Blinds & Curtains","97","BlindsCurtains","529","Blinds Express","BlindsExpress"
"5% off Bali Essential blinds ","http://www.pntrac.com/t/Sj9DSUlKP0VHQ0tEP0NJR0dE?sid=20455","20455","Save an extra 5% on all Bali Essential blinds when you purchase from BlindsExpress.com.","2009-10-31","0","97","Home & Garden","0","HomeGarden","529","Blinds Express","BlindsExpress"
"5% off Bali Essential blinds ","http://www.pntrac.com/t/Sj9DSUlKP0VHQ0tEP0NJR0dE?sid=20455","20455","Save an extra 5% on all Bali Essential blinds when you purchase from BlindsExpress.com.","2009-10-31","0","100","Blinds & Curtains","97","BlindsCurtains","529","Blinds Express","BlindsExpress"
"5% off Woven Wood Blinds","http://www.pntrac.com/t/Sj9DSUlKP0VHQ0tEP0NJR0dE?sid=4444","4444","Save 5% on all Woven Wood Blinds at BlindsExpress.com.","2009-10-31","0","97","Home & Garden","0","HomeGarden","529","Blinds Express","BlindsExpress"
"5% off Woven Wood Blinds","http://www.pntrac.com/t/Sj9DSUlKP0VHQ0tEP0NJR0dE?sid=4444","4444","Save 5% on all Woven Wood Blinds at BlindsExpress.com.","2009-10-31","0","100","Blinds & Curtains","97","BlindsCurtains","529","Blinds Express","BlindsExpress"
"$10 off","http://redirect.viglink.com/?key=2629ea091f62c185fac384857620742c&u=http%3A%2F%2Fwww.blinds.com%2F","10200509","Save $10 on orders over $150.","1969-12-31","0",NULL,NULL,NULL,NULL,"34","Blinds.com","Blinds-com"
"$20 off","http://redirect.viglink.com/?key=2629ea091f62c185fac384857620742c&u=http%3A%2F%2Fwww.blinds.com%2F","90114-2","Save $20 on purchases over $175.","1969-12-31","0","97","Home & Garden","0","HomeGarden","34","Blinds.com","Blinds-com"
"$20 off","http://redirect.viglink.com/?key=2629ea091f62c185fac384857620742c&u=http%3A%2F%2Fwww.blinds.com%2F","90114-2","Save $20 on purchases over $175.","1969-12-31","0","100","Blinds & Curtains","97","BlindsCurtains","34","Blinds.com","Blinds-com"
"$10 off","http://redirect.viglink.com/?key=2629ea091f62c185fac384857620742c&u=http%3A%2F%2Fwww.blindsaver.com%2F","SAVE0","Get $10 off ordres over $200.","1969-12-31","0",NULL,NULL,NULL,NULL,"1950","BlindSaver","BlindSaver"
"$20 off","http://redirect.viglink.com/?key=2629ea091f62c185fac384857620742c&u=http%3A%2F%2Fwww.blindsaver.com%2F","EMAIL20","Get a $20 discount on orders over $349.","1969-12-31","0","97","Home & Garden","0","HomeGarden","1950","BlindSaver","BlindSaver"
"$20 off","http://redirect.viglink.com/?key=2629ea091f62c185fac384857620742c&u=http%3A%2F%2Fwww.blindsaver.com%2F","EMAIL20","Get a $20 discount on orders over $349.","1969-12-31","0","100","Blinds & Curtains","97","BlindsCurtains","1950","BlindSaver","BlindSaver"
"$25 off","http://redirect.viglink.com/?key=2629ea091f62c185fac384857620742c&u=http%3A%2F%2Fwww.blindsaver.com%2F","SAVE25","Save $25 on orders over $500.","1969-12-31","0","97","Home & Garden","0","HomeGarden","1950","BlindSaver","BlindSaver"
"$25 off","http://redirect.viglink.com/?key=2629ea091f62c185fac384857620742c&u=http%3A%2F%2Fwww.blindsaver.com%2F","SAVE25","Save $25 on orders over $500.","1969-12-31","0","100","Blinds & Curtains","97","BlindsCurtains","1950","BlindSaver","BlindSaver"
"25% off Levolor","http://fave.co/WNRbW8","LOOK25","Get 25% off all Levolor brand products.","1969-12-31","0",NULL,NULL,NULL,NULL,"1951","Blindsgalore","Blindsgalore"
"10% off","http://fave.co/WNRbW8","SHAMROCK","Save 10% on your order.","1969-12-31","0","97","Home & Garden","0","HomeGarden","1951","Blindsgalore","Blindsgalore"
"10% off","http://fave.co/WNRbW8","SHAMROCK","Save 10% on your order.","1969-12-31","0","100","Blinds & Curtains","97","BlindsCurtains","1951","Blindsgalore","Blindsgalore"
"30% off Fab Footwear","http://click.linksynergy.com/fs-bin/click?id=SvZ/j5gKyvE&offerid=141101&type=3&subid=0&u1=ftwrmad","FTWRMAD","Save 30% on select Fab Footwear.","1969-12-31","0",NULL,NULL,NULL,NULL,"410","Bliss World","BlissWorld"
"20% off","http://click.linksynergy.com/fs-bin/click?id=SvZ/j5gKyvE&offerid=141101&type=3&subid=0&u1=mbre13","MBRE13","Get 20% off Bliss, Remede and Elemis purchases.","1969-12-31","0",NULL,NULL,NULL,NULL,"410","Bliss World","BlissWorld"
"50% off 2 Months","https://www.blockbuster.com/signup/m/plan/p.29395/r.14953_17343_200ZNl48Y5.7GiiM1fGq6m1udLki000.",,"Save 50% on your first 2 months.","1969-12-31","0",NULL,NULL,NULL,NULL,"530","Blockbuster","Blockbuster"
"Fall Pre-Order Sale","http://www.anrdoezrs.net/c4106tenkem1572B86A1A98363?sid=preordersale",,"Save up to 30% on most popular bubls when you pre order for fall.","1969-12-31","0",NULL,NULL,NULL,NULL,"890","BloomingBulb","BloomingBulb"
